LocalDate,CloudCover,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,1/4 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,over 1/2 of sky,,,,,,,,,,,,,,,
3/11/2010,clear,,,,,,,,,,,,,,,
