LocalDate,CloudCover,,,,,,,,,,,
3/6/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,over 1/2 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
2/26/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,over 1/2 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,over 1/2 of sky,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
2/21/2011,clear,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/22/2011,1/4 of sky,,,,,,,,,,,
2/21/2011,clear,,,,,,,,,,,
2/22/2011,clear,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/5/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
4/2/2011,clear,,,,,,,,,,,
4/3/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/3/2011,1/2 of sky,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/2 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,over 1/2 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/23/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/28/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/3/2011,1/2 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
3/5/2011,over 1/2 of sky,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,over 1/2 of sky,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/5/2011,over 1/2 of sky,,,,,,,,,,,
3/5/2011,1/2 of sky,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
4/3/2011,clear,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
3/4/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
3/5/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/5/2011,1/2 of sky,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
4/3/2011,over 1/2 of sky,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/24/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
2/23/2011,clear,,,,,,,,,,,
2/26/2011,1/2 of sky,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/22/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
3/22/2011,clear,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
2/22/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/22/2011,over 1/2 of sky,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
2/22/2011,1/4 of sky,,,,,,,,,,,
4/2/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,1/2 of sky,,,,,,,,,,,
2/22/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
3/22/2011,clear,,,,,,,,,,,
2/23/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
3/22/2011,clear,,,,,,,,,,,
3/23/2011,1/4 of sky,,,,,,,,,,,
2/26/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/21/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/2 of sky,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,1/2 of sky,,,,,,,,,,,
3/5/2011,1/2 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
3/22/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/22/2011,clear,,,,,,,,,,,
2/25/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
3/22/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
2/22/2011,over 1/2 of sky,,,,,,,,,,,
2/23/2011,clear,,,,,,,,,,,
2/25/2011,over 1/2 of sky,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/22/2011,clear,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
2/24/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
3/4/2011,over 1/2 of sky,,,,,,,,,,,
2/25/2011,1/4 of sky,,,,,,,,,,,
2/26/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,over 1/2 of sky,,,,,,,,,,,
2/27/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
2/21/2011,1/2 of sky,,,,,,,,,,,
3/3/2011,1/4 of sky,,,,,,,,,,,
2/22/2011,over 1/2 of sky,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
2/22/2011,over 1/2 of sky,,,,,,,,,,,
2/23/2011,1/2 of sky,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
2/24/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
2/25/2011,1/2 of sky,,,,,,,,,,,
2/26/2011,over 1/2 of sky,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
2/21/2011,clear,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/26/2011,1/4 of sky,,,,,,,,,,,
2/25/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
2/23/2011,clear,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
2/24/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
3/4/2011,1/2 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
3/6/2011,over 1/2 of sky,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
3/6/2011,1/4 of sky,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
2/22/2011,over 1/2 of sky,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
2/24/2011,1/2 of sky,,,,,,,,,,,
2/22/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/25/2011,1/2 of sky,,,,,,,,,,,
2/26/2011,over 1/2 of sky,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/24/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
3/1/2011,1/2 of sky,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
2/24/2011,1/4 of sky,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
2/22/2011,over 1/2 of sky,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
2/25/2011,over 1/2 of sky,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
3/4/2011,over 1/2 of sky,,,,,,,,,,,
2/26/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,over 1/2 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/21/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
2/22/2011,over 1/2 of sky,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
2/23/2011,over 1/2 of sky,,,,,,,,,,,
2/22/2011,clear,,,,,,,,,,,
2/24/2011,over 1/2 of sky,,,,,,,,,,,
2/24/2011,over 1/2 of sky,,,,,,,,,,,
2/24/2011,over 1/2 of sky,,,,,,,,,,,
2/25/2011,over 1/2 of sky,,,,,,,,,,,
3/5/2011,1/2 of sky,,,,,,,,,,,
2/26/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,over 1/2 of sky,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
2/27/2011,1/2 of sky,,,,,,,,,,,
3/6/2011,over 1/2 of sky,,,,,,,,,,,
2/24/2011,1/2 of sky,,,,,,,,,,,
2/25/2011,1/2 of sky,,,,,,,,,,,
3/4/2011,1/2 of sky,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
3/5/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/26/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/2/2011,over 1/2 of sky,,,,,,,,,,,
3/3/2011,over 1/2 of sky,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
3/4/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/22/2011,over 1/2 of sky,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
2/24/2011,1/4 of sky,,,,,,,,,,,
3/3/2011,clear,,,,,,,,,,,
2/25/2011,1/4 of sky,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
2/26/2011,1/4 of sky,,,,,,,,,,,
2/22/2011,over 1/2 of sky,,,,,,,,,,,
3/4/2011,1/4 of sky,,,,,,,,,,,
3/5/2011,1/4 of sky,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/21/2011,over 1/2 of sky,,,,,,,,,,,
2/22/2011,over 1/2 of sky,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
2/24/2011,1/4 of sky,,,,,,,,,,,
2/26/2011,over 1/2 of sky,,,,,,,,,,,
2/26/2011,over 1/2 of sky,,,,,,,,,,,
2/26/2011,over 1/2 of sky,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/25/2011,over 1/2 of sky,,,,,,,,,,,
2/26/2011,1/2 of sky,,,,,,,,,,,
2/21/2011,clear,,,,,,,,,,,
